id_obra,chuva_mm
CCbjj-42125,233
CCbjj-42126,218
CCbjj-42127,174
CCbjj-42128,82
CCbjj-42129,459
CCbjj-42130,37
CCbjj-42131,488
CCbjj-42132,357
CCbjj-42133,187
CCbjj-42134,112
CCbjj-42135,431
CCbjj-42136,342
CCbjj-42137,37
CCbjj-42138,493
CCbjj-42139,55
CCbjj-42140,178
CCbjj-42141,77
CCbjj-42142,391
CCbjj-42143,80
CCbjj-42144,475
CCbjj-42145,356
CCbjj-42146,72
CCbjj-42147,159
CCbjj-42148,434
CCbjj-42149,91
CCbjj-42150,33
CCbjj-42151,338
CCbjj-42152,439
CCbjj-42153,242
CCbjj-42154,296
CCbjj-42155,78
CCbjj-42156,280
CCbjj-42157,105
CCbjj-42158,71
CCbjj-42159,361
CCbjj-42160,441
CCbjj-42161,197
CCbjj-42162,460
CCbjj-42163,335
CCbjj-42164,202
CCbjj-42165,427
CCbjj-42166,409
CCbjj-42167,113
CCbjj-42168,314
CCbjj-42169,325
CCbjj-42170,103
CCbjj-42171,144
CCbjj-42172,338
CCbjj-42173,56
CCbjj-42174,254
CCbjj-42175,467
CCbjj-42176,325
CCbjj-42177,238
CCbjj-42178,477
CCbjj-42179,456
CCbjj-42180,136
CCbjj-42181,472
CCbjj-42182,55
CCbjj-42183,87
CCbjj-42184,396
CCbjj-42185,139
CCbjj-42186,421
CCbjj-42187,355
CCbjj-42188,217
CCbjj-42189,279
CCbjj-42190,133
CCbjj-42191,157
CCbjj-42192,79
CCbjj-42193,355
CCbjj-42194,239
CCbjj-42195,323
CCbjj-42196,291
CCbjj-42197,487
CCbjj-42198,426
CCbjj-42199,260
CCbjj-42200,235
CCbjj-42201,445
CCbjj-42202,110
CCbjj-42203,366
CCbjj-42204,66
CCbjj-42205,286
CCbjj-42206,158
CCbjj-42207,84
CCbjj-42208,181
CCbjj-42209,369
CCbjj-42210,262
CCbjj-42211,260
CCbjj-42212,296
CCbjj-42213,246
CCbjj-42214,311
CCbjj-42215,256
CCbjj-42216,441
CCbjj-42217,495
CCbjj-42218,295
CCbjj-42219,82
CCbjj-42220,205
CCbjj-42221,55
CCbjj-42222,412
CCbjj-42223,86
CCbjj-42224,111
CCbjj-42225,255
CCbjj-42226,114
CCbjj-42227,221
CCbjj-42228,326
CCbjj-42229,326
CCbjj-42230,151
CCbjj-42231,449
CCbjj-42232,121
CCbjj-42233,406
CCbjj-42234,201
CCbjj-42235,366
CCbjj-42236,102
CCbjj-42237,72
CCbjj-42238,180
CCbjj-42239,456
CCbjj-42240,119
CCbjj-42241,307
CCbjj-42242,303
CCbjj-42243,476
CCbjj-42244,94
CCbjj-42245,260
CCbjj-42246,43
CCbjj-42247,122
CCbjj-42248,336
CCbjj-42249,492
CCbjj-42250,269
CCbjj-42251,332
CCbjj-42252,300
CCbjj-42253,139
CCbjj-42254,174
CCbjj-42255,366
CCbjj-42256,345
CCbjj-42257,124
CCbjj-42258,130
CCbjj-42259,266
CCbjj-42260,173
CCbjj-42261,350
CCbjj-42262,149
CCbjj-42263,428
CCbjj-42264,483
CCbjj-42265,445
CCbjj-42266,322
CCbjj-42267,109
CCbjj-42268,419
CCbjj-42269,285
CCbjj-42270,149
CCbjj-42271,137
CCbjj-42272,40
CCbjj-42273,232
CCbjj-42274,54
CCbjj-42275,488
CCbjj-42276,368
CCbjj-42277,222
CCbjj-42278,103
CCbjj-42279,419
CCbjj-42280,316
CCbjj-42281,45
CCbjj-42282,131
CCbjj-42283,354
CCbjj-42284,74
CCbjj-42285,40
CCbjj-42286,34
CCbjj-42287,169
CCbjj-42288,235
CCbjj-42289,423
CCbjj-42290,32
CCbjj-42291,369
CCbjj-42292,171
CCbjj-42293,375
CCbjj-42294,336
CCbjj-42295,310
CCbjj-42296,283
CCbjj-42297,304
CCbjj-42298,396
CCbjj-42299,365
CCbjj-42300,217
CCbjj-42301,466
CCbjj-42302,211
CCbjj-42303,277
CCbjj-42304,135
CCbjj-42305,99
CCbjj-42306,99
CCbjj-42307,275
CCbjj-42308,446
CCbjj-42309,231
CCbjj-42310,312
CCbjj-42311,371
CCbjj-42312,174
CCbjj-42313,351
CCbjj-42314,181
CCbjj-42315,437
CCbjj-42316,319
CCbjj-42317,185
CCbjj-42318,428
CCbjj-42319,400
CCbjj-42320,339
CCbjj-42321,113
CCbjj-42322,374
CCbjj-42323,356
CCbjj-42324,119
CCbjj-42325,346
CCbjj-42326,420
CCbjj-42327,205
CCbjj-42328,410
CCbjj-42329,275
CCbjj-42330,321
CCbjj-42331,197
CCbjj-42332,281
CCbjj-42333,275
CCbjj-42334,199
CCbjj-42335,338
CCbjj-42336,394
CCbjj-42337,307
CCbjj-42338,233
CCbjj-42339,243
CCbjj-42340,207
CCbjj-42341,320
CCbjj-42342,183
CCbjj-42343,166
CCbjj-42344,357
CCbjj-42345,261
CCbjj-42346,350
CCbjj-42347,406
CCbjj-42348,369
CCbjj-42349,75
CCbjj-42350,312
CCbjj-42351,108
CCbjj-42352,415
CCbjj-42353,212
CCbjj-42354,211
CCbjj-42355,171
CCbjj-42356,74
CCbjj-42357,70
CCbjj-42358,232
CCbjj-42359,31
CCbjj-42360,419
CCbjj-42361,248
CCbjj-42362,37
CCbjj-42363,291
CCbjj-42364,261
CCbjj-42365,239
CCbjj-42366,342
CCbjj-42367,313
CCbjj-42368,243
CCbjj-42369,228
CCbjj-42370,237
CCbjj-42371,199
CCbjj-42372,325
CCbjj-42373,200
CCbjj-42374,294
CCbjj-42375,320
CCbjj-42376,33
CCbjj-42377,332
CCbjj-42378,362
CCbjj-42379,488
CCbjj-42380,195
CCbjj-42381,331
CCbjj-42382,44
CCbjj-42383,394
CCbjj-42384,64
CCbjj-42385,375
CCbjj-42386,473
CCbjj-42387,84
CCbjj-42388,141
CCbjj-42389,69
CCbjj-42390,354
CCbjj-42391,418
CCbjj-42392,48
CCbjj-42393,145
CCbjj-42394,128
CCbjj-42395,346
CCbjj-42396,425
CCbjj-42397,464
CCbjj-42398,63
CCbjj-42399,323
CCbjj-42400,245
CCbjj-42401,73
CCbjj-42402,236
CCbjj-42403,135
CCbjj-42404,309
CCbjj-42405,93
CCbjj-42406,387
CCbjj-42407,457
CCbjj-42408,299
CCbjj-42409,188
CCbjj-42410,83
CCbjj-42411,162
CCbjj-42412,129
CCbjj-42413,271
CCbjj-42414,315
CCbjj-42415,216
CCbjj-42416,235
CCbjj-42417,156
CCbjj-42418,274
CCbjj-42419,63
CCbjj-42420,342
CCbjj-42421,273
CCbjj-42422,158
CCbjj-42423,391
CCbjj-42424,94
CCbjj-42425,455
CCbjj-42426,450
CCbjj-42427,312
CCbjj-42428,469
CCbjj-42429,296
CCbjj-42430,233
CCbjj-42431,164
CCbjj-42432,306
CCbjj-42433,454
CCbjj-42434,130
CCbjj-42435,82
CCbjj-42436,187
CCbjj-42437,344
CCbjj-42438,188
CCbjj-42439,299
CCbjj-42440,252
CCbjj-42441,89
CCbjj-42442,80
CCbjj-42443,128
CCbjj-42444,187
CCbjj-42445,226
CCbjj-42446,30
CCbjj-42447,410
CCbjj-42448,181
CCbjj-42449,438
CCbjj-42450,444
CCbjj-42451,487
CCbjj-42452,337
CCbjj-42453,430
CCbjj-42454,319
CCbjj-42455,249
CCbjj-42456,244
CCbjj-42457,368
CCbjj-42458,313
CCbjj-42459,260
CCbjj-42460,177
CCbjj-42461,42
CCbjj-42462,139
CCbjj-42463,105
CCbjj-42464,458
CCbjj-42465,172
CCbjj-42466,215
CCbjj-42467,481
CCbjj-42468,190
CCbjj-42469,277
CCbjj-42470,321
CCbjj-42471,377
CCbjj-42472,214
CCbjj-42473,265
CCbjj-42474,434
CCbjj-42475,35
CCbjj-42476,211
CCbjj-42477,150
CCbjj-42478,160
CCbjj-42479,441
CCbjj-42480,195
CCbjj-42481,205
CCbjj-42482,425
CCbjj-42483,252
CCbjj-42484,394
CCbjj-42485,70
CCbjj-42486,341
CCbjj-42487,436
CCbjj-42488,353
CCbjj-42489,194
CCbjj-42490,212
CCbjj-42491,344
CCbjj-42492,307
CCbjj-42493,456
CCbjj-42494,290
CCbjj-42495,470
CCbjj-42496,233
CCbjj-42497,386
CCbjj-42498,154
CCbjj-42499,474
CCbjj-42500,467
CCbjj-42501,343
CCbjj-42502,235
CCbjj-42503,152
CCbjj-42504,123
CCbjj-42505,308
CCbjj-42506,284
CCbjj-42507,319
CCbjj-42508,194
CCbjj-42509,115
CCbjj-42510,156
CCbjj-42511,76
CCbjj-42512,32
CCbjj-42513,369
CCbjj-42514,57
CCbjj-42515,331
CCbjj-42516,367
CCbjj-42517,356
CCbjj-42518,63
CCbjj-42519,395
CCbjj-42520,72
CCbjj-42521,41
CCbjj-42522,319
CCbjj-42523,395
CCbjj-42524,242
CCbjj-42525,258
CCbjj-42526,285
CCbjj-42527,191
CCbjj-42528,331
CCbjj-42529,236
CCbjj-42530,315
CCbjj-42531,283
CCbjj-42532,230
CCbjj-42533,303
CCbjj-42534,238
CCbjj-42535,497
CCbjj-42536,31
CCbjj-42537,84
CCbjj-42538,65
CCbjj-42539,397
CCbjj-42540,95
CCbjj-42541,151
CCbjj-42542,146
CCbjj-42543,458
CCbjj-42544,54
CCbjj-42545,331
CCbjj-42546,369
CCbjj-42547,88
CCbjj-42548,478
CCbjj-42549,117
CCbjj-42550,445
CCbjj-42551,107
CCbjj-42552,263
CCbjj-42553,39
CCbjj-42554,210
CCbjj-42555,251
CCbjj-42556,293
CCbjj-42557,93
CCbjj-42558,190
CCbjj-42559,239
CCbjj-42560,379
CCbjj-42561,429
CCbjj-42562,241
CCbjj-42563,384
CCbjj-42564,192
CCbjj-42565,281
CCbjj-42566,102
CCbjj-42567,166
CCbjj-42568,405
CCbjj-42569,392
CCbjj-42570,452
CCbjj-42571,125
CCbjj-42572,395
CCbjj-42573,299
CCbjj-42574,85
CCbjj-42575,456
CCbjj-42576,193
CCbjj-42577,484
CCbjj-42578,125
CCbjj-42579,184
CCbjj-42580,421
CCbjj-42581,273
CCbjj-42582,493
CCbjj-42583,409
CCbjj-42584,50
CCbjj-42585,101
CCbjj-42586,139
CCbjj-42587,170
CCbjj-42588,285
CCbjj-42589,287
CCbjj-42590,417
CCbjj-42591,97
CCbjj-42592,92
CCbjj-42593,263
CCbjj-42594,252
CCbjj-42595,346
CCbjj-42596,385
CCbjj-42597,174
CCbjj-42598,419
CCbjj-42599,200
CCbjj-42600,480
CCbjj-42601,95
CCbjj-42602,106
CCbjj-42603,88
CCbjj-42604,279
CCbjj-42605,245
CCbjj-42606,436
CCbjj-42607,116
CCbjj-42608,68
CCbjj-42609,127
CCbjj-42610,122
CCbjj-42611,190
CCbjj-42612,79
CCbjj-42613,375
CCbjj-42614,174
CCbjj-42615,105
CCbjj-42616,195
CCbjj-42617,282
CCbjj-42618,214
CCbjj-42619,35
CCbjj-42620,436
CCbjj-42621,80
CCbjj-42622,103
CCbjj-42623,159
CCbjj-42624,261
CCbjj-42625,450
CCbjj-42626,436
CCbjj-42627,33
CCbjj-42628,385
CCbjj-42629,125
CCbjj-42630,140
CCbjj-42631,426
CCbjj-42632,194
CCbjj-42633,428
CCbjj-42634,337
CCbjj-42635,370
CCbjj-42636,235
CCbjj-42637,329
CCbjj-42638,35
CCbjj-42639,52
CCbjj-42640,452
CCbjj-42641,406
CCbjj-42642,412
CCbjj-42643,202
CCbjj-42644,48
CCbjj-42645,91
CCbjj-42646,316
CCbjj-42647,380
CCbjj-42648,349
CCbjj-42649,48
CCbjj-42650,236
CCbjj-42651,445
CCbjj-42652,115
CCbjj-42653,281
CCbjj-42654,203
CCbjj-42655,246
CCbjj-42656,34
CCbjj-42657,51
CCbjj-42658,404
CCbjj-42659,62
CCbjj-42660,208
CCbjj-42661,299
CCbjj-42662,198
CCbjj-42663,402
CCbjj-42664,239
CCbjj-42665,251
CCbjj-42666,499
CCbjj-42667,345
CCbjj-42668,61
CCbjj-42669,176
CCbjj-42670,376
CCbjj-42671,290
CCbjj-42672,154
CCbjj-42673,295
CCbjj-42674,72
CCbjj-42675,420
CCbjj-42676,472
CCbjj-42677,424
CCbjj-42678,237
CCbjj-42679,270
CCbjj-42680,271
CCbjj-42681,367
CCbjj-42682,249
CCbjj-42683,327
CCbjj-42684,56
CCbjj-42685,417
CCbjj-42686,145
CCbjj-42687,430
CCbjj-42688,479
CCbjj-42689,315
CCbjj-42690,271
CCbjj-42691,232
CCbjj-42692,190
CCbjj-42693,82
CCbjj-42694,252
CCbjj-42695,333
CCbjj-42696,178
CCbjj-42697,322
CCbjj-42698,377
CCbjj-42699,355
CCbjj-42700,74
CCbjj-42701,72
CCbjj-42702,498
CCbjj-42703,292
CCbjj-42704,198
CCbjj-42705,358
CCbjj-42706,375
CCbjj-42707,270
CCbjj-42708,356
CCbjj-42709,214
CCbjj-42710,391
CCbjj-42711,408
CCbjj-42712,57
CCbjj-42713,258
CCbjj-42714,287
CCbjj-42715,471
CCbjj-42716,485
CCbjj-42717,414
CCbjj-42718,244
CCbjj-42719,330
CCbjj-42720,201
CCbjj-42721,449
CCbjj-42722,199
CCbjj-42723,483
CCbjj-42724,476
CCbjj-42725,300
CCbjj-42726,405
CCbjj-42727,236
CCbjj-42728,120
CCbjj-42729,176
CCbjj-42730,287
CCbjj-42731,165
CCbjj-42732,451
CCbjj-42733,296
CCbjj-42734,435
CCbjj-42735,69
CCbjj-42736,338
CCbjj-42737,344
CCbjj-42738,178
CCbjj-42739,132
CCbjj-42740,48
CCbjj-42741,171
CCbjj-42742,413
CCbjj-42743,273
CCbjj-42744,421
CCbjj-42745,35
CCbjj-42746,75
CCbjj-42747,189
CCbjj-42748,372
CCbjj-42749,354
CCbjj-42750,452
CCbjj-42751,337
CCbjj-42752,87
CCbjj-42753,412
CCbjj-42754,97
CCbjj-42755,346
CCbjj-42756,488
CCbjj-42757,223
CCbjj-42758,235
CCbjj-42759,91
CCbjj-42760,485
CCbjj-42761,420
CCbjj-42762,81
CCbjj-42763,80
CCbjj-42764,494
CCbjj-42765,138
CCbjj-42766,51
CCbjj-42767,256
CCbjj-42768,488
CCbjj-42769,157
CCbjj-42770,247
CCbjj-42771,267
CCbjj-42772,393
CCbjj-42773,326
CCbjj-42774,427
CCbjj-42775,167
CCbjj-42776,51
CCbjj-42777,130
CCbjj-42778,236
CCbjj-42779,143
CCbjj-42780,333
CCbjj-42781,355
CCbjj-42782,402
CCbjj-42783,153
CCbjj-42784,176
CCbjj-42785,249
CCbjj-42786,376
CCbjj-42787,455
CCbjj-42788,192
CCbjj-42789,461
CCbjj-42790,494
CCbjj-42791,438
CCbjj-42792,289
CCbjj-42793,166
CCbjj-42794,65
CCbjj-42795,178
CCbjj-42796,258
CCbjj-42797,385
CCbjj-42798,353
CCbjj-42799,269
CCbjj-42800,201
CCbjj-42801,84
CCbjj-42802,419
CCbjj-42803,475
CCbjj-42804,412
CCbjj-42805,464
CCbjj-42806,131
CCbjj-42807,363
CCbjj-42808,358
CCbjj-42809,128
CCbjj-42810,152
CCbjj-42811,148
CCbjj-42812,104
CCbjj-42813,242
CCbjj-42814,157
CCbjj-42815,324
CCbjj-42816,346
CCbjj-42817,40
CCbjj-42818,239
CCbjj-42819,400
CCbjj-42820,47
CCbjj-42821,87
CCbjj-42822,180
CCbjj-42823,185
CCbjj-42824,268
CCbjj-42825,368
CCbjj-42826,472
CCbjj-42827,56
CCbjj-42828,217
CCbjj-42829,493
CCbjj-42830,228
CCbjj-42831,135
CCbjj-42832,468
CCbjj-42833,208
CCbjj-42834,104
CCbjj-42835,409
CCbjj-42836,482
CCbjj-42837,313
CCbjj-42838,483
CCbjj-42839,217
CCbjj-42840,50
CCbjj-42841,197
CCbjj-42842,345
CCbjj-42843,125
CCbjj-42844,105
CCbjj-42845,195
CCbjj-42846,296
CCbjj-42847,255
CCbjj-42848,127
CCbjj-42849,284
CCbjj-42850,305
CCbjj-42851,215
CCbjj-42852,448
CCbjj-42853,452
CCbjj-42854,185
CCbjj-42855,137
CCbjj-42856,321
CCbjj-42857,48
CCbjj-42858,463
CCbjj-42859,161
CCbjj-42860,236
CCbjj-42861,66
CCbjj-42862,129
CCbjj-42863,358
CCbjj-42864,269
CCbjj-42865,462
CCbjj-42866,93
CCbjj-42867,262
CCbjj-42868,107
CCbjj-42869,140
CCbjj-42870,245
CCbjj-42871,342
CCbjj-42872,344
CCbjj-42873,416
CCbjj-42874,278
CCbjj-42875,230
CCbjj-42876,80
CCbjj-42877,469
CCbjj-42878,52
CCbjj-42879,207
CCbjj-42880,343
CCbjj-42881,54
CCbjj-42882,111
CCbjj-42883,315
CCbjj-42884,494
CCbjj-42885,358
CCbjj-42886,161
CCbjj-42887,168
CCbjj-42888,67
CCbjj-42889,408
CCbjj-42890,306
CCbjj-42891,76
CCbjj-42892,417
CCbjj-42893,449
CCbjj-42894,144
CCbjj-42895,97
CCbjj-42896,257
CCbjj-42897,84
CCbjj-42898,76
CCbjj-42899,377
CCbjj-42900,321
CCbjj-42901,283
CCbjj-42902,435
CCbjj-42903,268
CCbjj-42904,459
CCbjj-42905,44
CCbjj-42906,50
CCbjj-42907,360
CCbjj-42908,50
CCbjj-42909,70
CCbjj-42910,41
CCbjj-42911,463
CCbjj-42912,211
CCbjj-42913,214
CCbjj-42914,43
CCbjj-42915,160
CCbjj-42916,177
CCbjj-42917,323
CCbjj-42918,148
CCbjj-42919,411
CCbjj-42920,128
CCbjj-42921,437
CCbjj-42922,54
CCbjj-42923,223
CCbjj-42924,424
CCbjj-42925,148
CCbjj-42926,489
CCbjj-42927,365
CCbjj-42928,244
CCbjj-42929,346
CCbjj-42930,138
CCbjj-42931,109
CCbjj-42932,80
CCbjj-42933,127
CCbjj-42934,486
CCbjj-42935,180
CCbjj-42936,33
CCbjj-42937,72
CCbjj-42938,441
CCbjj-42939,391
CCbjj-42940,466
CCbjj-42941,292
CCbjj-42942,374
CCbjj-42943,386
CCbjj-42944,220
CCbjj-42945,269
CCbjj-42946,356
CCbjj-42947,78
CCbjj-42948,50
CCbjj-42949,136
CCbjj-42950,453
CCbjj-42951,383
CCbjj-42952,133
CCbjj-42953,333
CCbjj-42954,293
CCbjj-42955,159
CCbjj-42956,469
CCbjj-42957,50
CCbjj-42958,177
CCbjj-42959,106
CCbjj-42960,233
CCbjj-42961,96
CCbjj-42962,416
CCbjj-42963,469
CCbjj-42964,344
CCbjj-42965,95
CCbjj-42966,139
CCbjj-42967,427
CCbjj-42968,480
CCbjj-42969,218
CCbjj-42970,441
CCbjj-42971,357
CCbjj-42972,278
CCbjj-42973,59
CCbjj-42974,168
CCbjj-42975,108
CCbjj-42976,430
CCbjj-42977,277
CCbjj-42978,396
CCbjj-42979,487
CCbjj-42980,452
CCbjj-42981,315
CCbjj-42982,411
CCbjj-42983,397
CCbjj-42984,45
CCbjj-42985,47
CCbjj-42986,251
CCbjj-42987,158
CCbjj-42988,76
CCbjj-42989,196
CCbjj-42990,74
CCbjj-42991,286
CCbjj-42992,65
CCbjj-42993,448
CCbjj-42994,476
CCbjj-42995,246
CCbjj-42996,393
CCbjj-42997,206
CCbjj-42998,176
CCbjj-42999,254
CCbjj-43000,89
CCbjj-43001,35
CCbjj-43002,195
CCbjj-43003,310
CCbjj-43004,443
CCbjj-43005,56
CCbjj-43006,217
CCbjj-43007,268
CCbjj-43008,85
CCbjj-43009,367
CCbjj-43010,296
CCbjj-43011,54
CCbjj-43012,307
CCbjj-43013,186
CCbjj-43014,118
CCbjj-43015,116
CCbjj-43016,213
CCbjj-43017,487
CCbjj-43018,380
CCbjj-43019,459
CCbjj-43020,245
CCbjj-43021,310
CCbjj-43022,35
CCbjj-43023,330
CCbjj-43024,119
CCbjj-43025,308
CCbjj-43026,367
CCbjj-43027,276
CCbjj-43028,62
CCbjj-43029,104
CCbjj-43030,215
CCbjj-43031,289
CCbjj-43032,135
CCbjj-43033,315
CCbjj-43034,57
CCbjj-43035,416
CCbjj-43036,76
CCbjj-43037,305
CCbjj-43038,121
CCbjj-43039,386
CCbjj-43040,461
CCbjj-43041,103
CCbjj-43042,397
CCbjj-43043,204
CCbjj-43044,305
CCbjj-43045,257
CCbjj-43046,469
CCbjj-43047,298
CCbjj-43048,367
CCbjj-43049,373
CCbjj-43050,315
CCbjj-43051,173
CCbjj-43052,473
CCbjj-43053,424
CCbjj-43054,410
CCbjj-43055,132
CCbjj-43056,57
CCbjj-43057,479
CCbjj-43058,364
CCbjj-43059,318
CCbjj-43060,56
CCbjj-43061,435
CCbjj-43062,59
CCbjj-43063,113
CCbjj-43064,373
CCbjj-43065,80
CCbjj-43066,398
CCbjj-43067,279
CCbjj-43068,158
CCbjj-43069,67
CCbjj-43070,132
CCbjj-43071,459
CCbjj-43072,373
CCbjj-43073,349
CCbjj-43074,94
CCbjj-43075,492
CCbjj-43076,429
CCbjj-43077,290
CCbjj-43078,418
CCbjj-43079,307
CCbjj-43080,86
CCbjj-43081,144
CCbjj-43082,488
CCbjj-43083,446
CCbjj-43084,364
CCbjj-43085,176
CCbjj-43086,92
CCbjj-43087,263
CCbjj-43088,204
CCbjj-43089,248
CCbjj-43090,48
CCbjj-43091,404
CCbjj-43092,70
CCbjj-43093,229
CCbjj-43094,376
CCbjj-43095,322
CCbjj-43096,394
CCbjj-43097,168
CCbjj-43098,488
CCbjj-43099,149
CCbjj-43100,331
CCbjj-43101,350
CCbjj-43102,79
CCbjj-43103,281
CCbjj-43104,400
CCbjj-43105,33
CCbjj-43106,478
CCbjj-43107,469
CCbjj-43108,356
CCbjj-43109,71
CCbjj-43110,358
CCbjj-43111,282
CCbjj-43112,292
CCbjj-43113,196
CCbjj-43114,240
CCbjj-43115,349
CCbjj-43116,452
CCbjj-43117,281
CCbjj-43118,301
CCbjj-43119,214
CCbjj-43120,285
CCbjj-43121,148
CCbjj-43122,47
CCbjj-43123,100
CCbjj-43124,411
CCbjj-43125,215
CCbjj-43126,438
CCbjj-43127,316
CCbjj-43128,372
CCbjj-43129,270
CCbjj-43130,372
CCbjj-43131,190
CCbjj-43132,265
CCbjj-43133,191
CCbjj-43134,422
CCbjj-43135,304
CCbjj-43136,254
CCbjj-43137,189
CCbjj-43138,41
CCbjj-43139,235
CCbjj-43140,362
CCbjj-43141,284
CCbjj-43142,103
CCbjj-43143,403
CCbjj-43144,254
CCbjj-43145,404
CCbjj-43146,441
CCbjj-43147,370
CCbjj-43148,178
CCbjj-43149,250
CCbjj-43150,454
CCbjj-43151,317
CCbjj-43152,300
CCbjj-43153,397
CCbjj-43154,371
CCbjj-43155,457
CCbjj-43156,495
CCbjj-43157,449
CCbjj-43158,364
CCbjj-43159,429
CCbjj-43160,426
CCbjj-43161,467
CCbjj-43162,400
CCbjj-43163,329
CCbjj-43164,39
CCbjj-43165,160
CCbjj-43166,202
CCbjj-43167,265
CCbjj-43168,487
CCbjj-43169,221
CCbjj-43170,439
CCbjj-43171,238
CCbjj-43172,162
CCbjj-43173,83
CCbjj-43174,138
CCbjj-43175,139
CCbjj-43176,109
CCbjj-43177,86
CCbjj-43178,499
CCbjj-43179,352
CCbjj-43180,356
CCbjj-43181,114
CCbjj-43182,461
CCbjj-43183,118
CCbjj-43184,450
CCbjj-43185,296
CCbjj-43186,100
CCbjj-43187,179
CCbjj-43188,361
CCbjj-43189,39
CCbjj-43190,139
CCbjj-43191,112
CCbjj-43192,135
CCbjj-43193,237
CCbjj-43194,212
CCbjj-43195,349
CCbjj-43196,353
CCbjj-43197,163
CCbjj-43198,35
CCbjj-43199,464
CCbjj-43200,47
CCbjj-43201,320
CCbjj-43202,69
CCbjj-43203,142
CCbjj-43204,440
CCbjj-43205,288
CCbjj-43206,163
CCbjj-43207,58
CCbjj-43208,266
CCbjj-43209,249
CCbjj-43210,249
CCbjj-43211,212
CCbjj-43212,217
CCbjj-43213,375
CCbjj-43214,89
CCbjj-43215,113
CCbjj-43216,429
CCbjj-43217,437
CCbjj-43218,234
CCbjj-43219,189
CCbjj-43220,456
CCbjj-43221,101
CCbjj-43222,91
CCbjj-43223,321
CCbjj-43224,273
CCbjj-43225,296
CCbjj-43226,298
CCbjj-43227,395
CCbjj-43228,402
CCbjj-43229,58
CCbjj-43230,467
CCbjj-43231,442
CCbjj-43232,214
CCbjj-43233,191
CCbjj-43234,432
CCbjj-43235,365
CCbjj-43236,199
CCbjj-43237,60
CCbjj-43238,398
CCbjj-43239,403
CCbjj-43240,184
CCbjj-43241,408
CCbjj-43242,336
CCbjj-43243,206
CCbjj-43244,427
CCbjj-43245,250
CCbjj-43246,116
CCbjj-43247,140
CCbjj-43248,131
CCbjj-43249,359
CCbjj-43250,247
CCbjj-43251,476
CCbjj-43252,116
CCbjj-43253,132
CCbjj-43254,111
CCbjj-43255,161
CCbjj-43256,470
CCbjj-43257,141
CCbjj-43258,296
CCbjj-43259,456
CCbjj-43260,69
CCbjj-43261,325
CCbjj-43262,426
CCbjj-43263,438
CCbjj-43264,36
CCbjj-43265,136
CCbjj-43266,35
CCbjj-43267,70
CCbjj-43268,253
CCbjj-43269,66
CCbjj-43270,498
CCbjj-43271,442
CCbjj-43272,400
CCbjj-43273,246
CCbjj-43274,103
CCbjj-43275,48
CCbjj-43276,353
CCbjj-43277,345
CCbjj-43278,250
CCbjj-43279,366
CCbjj-43280,383
CCbjj-43281,418
CCbjj-43282,99
CCbjj-43283,259
CCbjj-43284,128
CCbjj-43285,481
CCbjj-43286,460
CCbjj-43287,440
CCbjj-43288,198
CCbjj-43289,158
CCbjj-43290,109
CCbjj-43291,118
CCbjj-43292,69
CCbjj-43293,289
CCbjj-43294,449
CCbjj-43295,210
CCbjj-43296,424
CCbjj-43297,343
CCbjj-43298,303
CCbjj-43299,148
CCbjj-43300,271
CCbjj-43301,308
CCbjj-43302,393
CCbjj-43303,98
CCbjj-43304,260
CCbjj-43305,140
CCbjj-43306,110
CCbjj-43307,205
CCbjj-43308,454
CCbjj-43309,42
CCbjj-43310,97
CCbjj-43311,215
CCbjj-43312,251
CCbjj-43313,459
CCbjj-43314,428
CCbjj-43315,101
CCbjj-43316,355
CCbjj-43317,225
CCbjj-43318,247
CCbjj-43319,277
CCbjj-43320,374
CCbjj-43321,306
CCbjj-43322,314
CCbjj-43323,487
CCbjj-43324,469
CCbjj-43325,113
CCbjj-43326,199
CCbjj-43327,113
CCbjj-43328,374
CCbjj-43329,420
CCbjj-43330,162
CCbjj-43331,292
CCbjj-43332,76
CCbjj-43333,185
CCbjj-43334,494
CCbjj-43335,312
CCbjj-43336,495
CCbjj-43337,113
CCbjj-43338,471
CCbjj-43339,415
CCbjj-43340,266
CCbjj-43341,179
CCbjj-43342,47
CCbjj-43343,357
CCbjj-43344,424
CCbjj-43345,52
CCbjj-43346,316
CCbjj-43347,412
CCbjj-43348,178
CCbjj-43349,183
CCbjj-43350,472
CCbjj-43351,78
CCbjj-43352,152
CCbjj-43353,373
CCbjj-43354,385
CCbjj-43355,401
CCbjj-43356,65
CCbjj-43357,110
CCbjj-43358,455
CCbjj-43359,471
CCbjj-43360,141
CCbjj-43361,268
CCbjj-43362,383
CCbjj-43363,427
CCbjj-43364,440
CCbjj-43365,340
CCbjj-43366,206
CCbjj-43367,146
CCbjj-43368,438
CCbjj-43369,229
CCbjj-43370,101
CCbjj-43371,203
CCbjj-43372,130
CCbjj-43373,497
CCbjj-43374,327
CCbjj-43375,410
CCbjj-43376,111
CCbjj-43377,477
CCbjj-43378,62
CCbjj-43379,479
CCbjj-43380,68
CCbjj-43381,419
CCbjj-43382,420
CCbjj-43383,332
CCbjj-43384,135
CCbjj-43385,459
CCbjj-43386,96
CCbjj-43387,338
CCbjj-43388,448
CCbjj-43389,134
CCbjj-43390,348
CCbjj-43391,452
CCbjj-43392,403
CCbjj-43393,171
CCbjj-43394,305
CCbjj-43395,431
