id_obra,cidade,tipo_solo,nivel_chuva,risco_medio,pior_etapa,risco_pior,material_critico,taxa_insucesso
CCbjj-38174,Fortaleza,Arenoso,183,8.44,Acabamento,8.23,Aço,0.62
CCbjj-38175,Belo Horizonte,Rochoso,126,8.24,Fundação,9.4,Piso,0.38
CCbjj-38176,Fortaleza,Argiloso,283,6.95,Acabamento,10.6,Cimento,0.83
CCbjj-38177,Fortaleza,Arenoso,106,6.91,Acabamento,10.86,Madeira,0.35
CCbjj-38178,Recife,Siltoso,148,6.48,Fundação,12.85,Areia,0.45
CCbjj-38179,Porto Alegre,Rochoso,184,7.47,Fundação,10.11,Areia,0.55
CCbjj-38180,Fortaleza,Rochoso,299,7.15,Fundação,11.17,Aço,0.84
CCbjj-38181,Recife,Arenoso,163,11.46,Estrutura,8.67,Cimento,0.45
CCbjj-38182,Manaus,Argiloso,171,8.58,Fundação,10.15,Cimento,0.72
CCbjj-38183,Belo Horizonte,Argiloso,224,6.74,Acabamento,8.49,Revestimento,0.86
CCbjj-38184,Salvador,Argiloso,124,7.08,Estrutura,9.87,Brita,0.61
CCbjj-38185,Belém,Arenoso,231,8.77,Estrutura,8.85,Aço,0.6
CCbjj-38186,Curitiba,Rochoso,286,11.77,Acabamento,8.03,Piso,0.85
CCbjj-38187,Belém,Arenoso,268,10.16,Acabamento,10.04,Areia,0.5
CCbjj-38188,Recife,Rochoso,77,10.45,Fundação,8.03,Cimento,0.84
CCbjj-38189,Belém,Arenoso,184,6.38,Acabamento,9.01,Revestimento,0.37
CCbjj-38190,Fortaleza,Argiloso,234,8.89,Acabamento,9.14,Piso,0.81
CCbjj-38191,Porto Alegre,Rochoso,285,9.98,Fundação,12.51,Tintas,0.3
CCbjj-38192,Salvador,Argiloso,241,10.99,Estrutura,10.28,Tintas,0.49
CCbjj-38193,Rio de Janeiro,Arenoso,195,6.27,Fundação,12.32,Cimento,0.77
CCbjj-38194,Porto Alegre,Rochoso,239,8.65,Estrutura,12.48,Tintas,0.66
CCbjj-38195,Manaus,Rochoso,224,8.68,Fundação,9.7,Revestimento,0.82
CCbjj-38196,Curitiba,Siltoso,242,9.05,Fundação,11.35,Madeira,0.42
CCbjj-38197,Belo Horizonte,Siltoso,193,11.82,Acabamento,8.96,Revestimento,0.85
CCbjj-38198,Recife,Argiloso,156,6.16,Acabamento,11.58,Piso,0.86
CCbjj-38199,São Paulo,Siltoso,245,7.85,Acabamento,9.47,Tintas,0.86
CCbjj-38200,Porto Alegre,Argiloso,187,8.88,Estrutura,8.05,Tintas,0.46
CCbjj-38201,Porto Alegre,Rochoso,210,6.13,Estrutura,9.43,Cimento,0.38
CCbjj-38202,Fortaleza,Arenoso,78,9.69,Acabamento,8.78,Areia,0.64
CCbjj-38203,Porto Alegre,Argiloso,283,9.34,Fundação,9.46,Cimento,0.38
CCbjj-38204,São Paulo,Rochoso,227,8.53,Estrutura,8.62,Piso,0.71
CCbjj-38205,Salvador,Arenoso,97,11.64,Fundação,12.28,Brita,0.73
CCbjj-38206,Curitiba,Arenoso,250,8.37,Estrutura,12.98,Aço,0.48
CCbjj-38207,Curitiba,Siltoso,188,6.82,Acabamento,9.86,Revestimento,0.46
CCbjj-38208,Belo Horizonte,Argiloso,247,9.4,Estrutura,11.48,Revestimento,0.54
CCbjj-38209,Porto Alegre,Rochoso,247,11.77,Estrutura,8.44,Brita,0.53
CCbjj-38210,Curitiba,Siltoso,166,6.84,Fundação,9.95,Areia,0.44
CCbjj-38211,Recife,Argiloso,257,7.65,Fundação,10.74,Cimento,0.46
CCbjj-38212,Curitiba,Argiloso,96,6.13,Fundação,8.18,Areia,0.69
CCbjj-38213,Fortaleza,Argiloso,168,8.1,Acabamento,9.86,Revestimento,0.62
CCbjj-38214,Recife,Siltoso,73,9.05,Acabamento,9.79,Tintas,0.84
CCbjj-38215,Fortaleza,Argiloso,116,8.65,Estrutura,11.55,Areia,0.86
CCbjj-38216,Belém,Siltoso,143,7.16,Estrutura,9.51,Revestimento,0.52
CCbjj-38217,São Paulo,Arenoso,279,11.66,Acabamento,9.29,Madeira,0.75
CCbjj-38218,Recife,Arenoso,263,6.21,Estrutura,12.83,Cimento,0.62
CCbjj-38219,Fortaleza,Argiloso,155,10.16,Estrutura,8.27,Tintas,0.45
CCbjj-38220,Belém,Rochoso,177,9.08,Acabamento,9.79,Revestimento,0.47
CCbjj-38221,Manaus,Argiloso,228,6.0,Acabamento,10.39,Piso,0.4
CCbjj-38222,Curitiba,Argiloso,173,7.84,Estrutura,11.95,Cimento,0.82
CCbjj-38223,Salvador,Siltoso,71,6.75,Estrutura,8.38,Brita,0.9
CCbjj-38224,Manaus,Arenoso,50,6.63,Acabamento,9.79,Aço,0.56
CCbjj-38225,Curitiba,Rochoso,154,7.82,Acabamento,9.21,Areia,0.86
CCbjj-38226,Porto Alegre,Argiloso,55,9.77,Estrutura,12.96,Brita,0.33
CCbjj-38227,Rio de Janeiro,Siltoso,91,11.33,Acabamento,11.22,Tintas,0.37
CCbjj-38228,Recife,Rochoso,88,11.47,Fundação,11.29,Piso,0.88
CCbjj-38229,Recife,Rochoso,222,10.73,Estrutura,8.5,Areia,0.64
CCbjj-38230,Manaus,Rochoso,174,6.36,Estrutura,10.87,Areia,0.46
CCbjj-38231,Fortaleza,Argiloso,286,10.81,Estrutura,10.86,Areia,0.7
CCbjj-38232,Curitiba,Argiloso,163,8.26,Fundação,12.48,Revestimento,0.37
CCbjj-38233,Fortaleza,Argiloso,179,8.66,Estrutura,9.22,Cimento,0.35
CCbjj-38234,Porto Alegre,Arenoso,203,11.73,Estrutura,12.45,Areia,0.37
CCbjj-38235,Rio de Janeiro,Arenoso,120,8.9,Fundação,11.05,Aço,0.52
CCbjj-38236,Manaus,Argiloso,185,9.5,Acabamento,8.05,Revestimento,0.54
CCbjj-38237,Porto Alegre,Siltoso,262,11.8,Fundação,12.61,Piso,0.62
CCbjj-38238,Recife,Argiloso,160,10.86,Acabamento,10.09,Madeira,0.48
CCbjj-38239,Belém,Arenoso,242,9.91,Acabamento,8.85,Brita,0.63
CCbjj-38240,Porto Alegre,Argiloso,168,11.08,Fundação,9.94,Brita,0.85
CCbjj-38241,Fortaleza,Argiloso,267,9.39,Fundação,12.72,Tintas,0.31
CCbjj-38242,Salvador,Siltoso,174,6.04,Acabamento,12.56,Areia,0.7
CCbjj-38243,Salvador,Arenoso,58,11.6,Fundação,9.38,Revestimento,0.38
CCbjj-38244,Rio de Janeiro,Arenoso,69,11.99,Acabamento,11.97,Madeira,0.83
CCbjj-38245,Recife,Arenoso,168,8.89,Acabamento,8.11,Madeira,0.62
CCbjj-38246,Curitiba,Argiloso,51,7.61,Estrutura,11.95,Piso,0.54
CCbjj-38247,Salvador,Rochoso,85,9.35,Acabamento,10.99,Brita,0.46
CCbjj-38248,Recife,Arenoso,165,10.24,Acabamento,11.51,Tintas,0.4
CCbjj-38249,Belo Horizonte,Rochoso,182,6.26,Acabamento,10.48,Areia,0.56
CCbjj-38250,São Paulo,Arenoso,130,11.61,Acabamento,9.9,Brita,0.47
CCbjj-38251,Recife,Arenoso,179,8.63,Acabamento,12.45,Revestimento,0.41
CCbjj-38252,Belém,Arenoso,298,8.05,Fundação,12.65,Areia,0.48
CCbjj-38253,Manaus,Argiloso,119,8.6,Acabamento,9.82,Revestimento,0.58
CCbjj-38254,São Paulo,Rochoso,289,7.51,Estrutura,11.62,Aço,0.84
CCbjj-38255,Belo Horizonte,Siltoso,172,9.63,Fundação,9.4,Aço,0.73
CCbjj-38256,São Paulo,Rochoso,195,6.09,Estrutura,12.56,Madeira,0.8
CCbjj-38257,Curitiba,Siltoso,257,10.23,Acabamento,11.54,Madeira,0.34
CCbjj-38258,Manaus,Siltoso,150,11.59,Estrutura,11.54,Cimento,0.53
CCbjj-38259,Belém,Siltoso,205,10.09,Acabamento,10.64,Madeira,0.43
CCbjj-38260,Belém,Argiloso,194,6.8,Estrutura,8.68,Piso,0.77
CCbjj-38261,Belo Horizonte,Argiloso,51,9.86,Estrutura,11.44,Cimento,0.48
CCbjj-38262,Porto Alegre,Rochoso,52,9.7,Acabamento,8.5,Brita,0.59
CCbjj-38263,Rio de Janeiro,Rochoso,132,7.09,Acabamento,12.3,Revestimento,0.7
CCbjj-38264,Salvador,Arenoso,50,8.9,Acabamento,8.35,Revestimento,0.48
CCbjj-38265,Curitiba,Argiloso,271,9.7,Fundação,12.05,Tintas,0.66
CCbjj-38266,Curitiba,Siltoso,158,9.43,Fundação,9.66,Areia,0.66
CCbjj-38267,Salvador,Arenoso,188,8.07,Fundação,11.34,Brita,0.34
CCbjj-38268,Fortaleza,Siltoso,98,6.04,Acabamento,11.76,Areia,0.58
CCbjj-38269,Recife,Rochoso,135,10.21,Estrutura,8.55,Areia,0.36
CCbjj-38270,Porto Alegre,Arenoso,71,9.13,Fundação,8.22,Madeira,0.76
CCbjj-38271,Rio de Janeiro,Arenoso,239,9.9,Acabamento,12.3,Revestimento,0.84
CCbjj-38272,Rio de Janeiro,Rochoso,152,11.17,Fundação,8.21,Tintas,0.83
CCbjj-38273,Curitiba,Arenoso,228,10.95,Acabamento,9.66,Areia,0.31
CCbjj-38274,Belém,Argiloso,89,6.71,Estrutura,11.36,Revestimento,0.42
CCbjj-38275,São Paulo,Siltoso,248,7.39,Estrutura,9.27,Piso,0.81
CCbjj-38276,Salvador,Rochoso,133,10.05,Estrutura,10.36,Areia,0.8
CCbjj-38277,São Paulo,Arenoso,213,9.82,Estrutura,9.98,Madeira,0.87
CCbjj-38278,Salvador,Argiloso,195,11.23,Acabamento,8.9,Piso,0.49
CCbjj-38279,Belo Horizonte,Argiloso,197,10.05,Acabamento,8.2,Piso,0.54
CCbjj-38280,Belo Horizonte,Siltoso,152,9.27,Estrutura,10.36,Madeira,0.75
CCbjj-38281,São Paulo,Rochoso,137,8.1,Estrutura,12.88,Cimento,0.62
CCbjj-38282,Recife,Siltoso,145,6.53,Fundação,10.13,Revestimento,0.77
CCbjj-38283,São Paulo,Siltoso,113,7.6,Acabamento,11.96,Piso,0.49
CCbjj-38284,Belém,Arenoso,235,8.41,Fundação,10.13,Areia,0.88
CCbjj-38285,Belo Horizonte,Rochoso,65,10.21,Acabamento,11.7,Revestimento,0.46
CCbjj-38286,São Paulo,Arenoso,195,6.44,Acabamento,11.97,Madeira,0.66
CCbjj-38287,Manaus,Arenoso,273,9.11,Estrutura,9.8,Tintas,0.78
CCbjj-38288,Rio de Janeiro,Rochoso,290,7.56,Estrutura,9.11,Piso,0.72
CCbjj-38289,São Paulo,Rochoso,105,8.32,Fundação,11.2,Cimento,0.6
CCbjj-38290,Belo Horizonte,Rochoso,116,6.91,Fundação,8.7,Aço,0.7
CCbjj-38291,Rio de Janeiro,Argiloso,285,7.23,Acabamento,9.94,Tintas,0.37
CCbjj-38292,Rio de Janeiro,Siltoso,152,10.57,Estrutura,11.88,Aço,0.39
CCbjj-38293,Belém,Rochoso,265,8.69,Estrutura,9.25,Madeira,0.63
CCbjj-38294,Porto Alegre,Siltoso,187,11.89,Acabamento,11.74,Tintas,0.51
CCbjj-38295,São Paulo,Arenoso,296,6.07,Acabamento,10.5,Revestimento,0.53
CCbjj-38296,Curitiba,Siltoso,78,8.57,Estrutura,10.12,Piso,0.49
CCbjj-38297,Salvador,Argiloso,157,6.91,Fundação,11.14,Tintas,0.31
CCbjj-38298,Salvador,Argiloso,166,8.74,Fundação,11.25,Madeira,0.71
CCbjj-38299,Belo Horizonte,Arenoso,231,8.96,Acabamento,8.75,Revestimento,0.4
CCbjj-38300,Curitiba,Argiloso,103,6.85,Estrutura,10.43,Areia,0.42
CCbjj-38301,Rio de Janeiro,Siltoso,118,7.91,Estrutura,8.01,Madeira,0.53
CCbjj-38302,São Paulo,Rochoso,197,11.01,Estrutura,10.92,Madeira,0.51
CCbjj-38303,Recife,Siltoso,52,7.1,Estrutura,9.05,Cimento,0.45
CCbjj-38304,Rio de Janeiro,Argiloso,240,9.65,Estrutura,9.41,Brita,0.56
CCbjj-38305,São Paulo,Arenoso,151,7.89,Fundação,10.39,Piso,0.38
CCbjj-38306,São Paulo,Rochoso,68,7.77,Estrutura,11.31,Piso,0.68
CCbjj-38307,Rio de Janeiro,Rochoso,249,10.6,Estrutura,11.32,Areia,0.66
CCbjj-38308,Rio de Janeiro,Siltoso,212,6.16,Estrutura,9.84,Cimento,0.69
CCbjj-38309,São Paulo,Arenoso,213,11.4,Fundação,10.19,Piso,0.66
CCbjj-38310,Manaus,Rochoso,90,6.64,Fundação,11.44,Areia,0.45
CCbjj-38311,Rio de Janeiro,Arenoso,263,7.6,Acabamento,11.04,Aço,0.53
CCbjj-38312,Recife,Rochoso,160,6.84,Fundação,10.52,Areia,0.52
CCbjj-38313,Fortaleza,Rochoso,262,9.76,Fundação,11.55,Revestimento,0.53
CCbjj-38314,Porto Alegre,Argiloso,297,6.7,Fundação,8.89,Cimento,0.34
CCbjj-38315,Recife,Siltoso,202,11.42,Estrutura,10.46,Tintas,0.71
CCbjj-38316,Belo Horizonte,Argiloso,84,11.01,Fundação,12.3,Madeira,0.7
CCbjj-38317,Recife,Siltoso,177,11.56,Estrutura,8.82,Brita,0.41
CCbjj-38318,Belém,Siltoso,159,10.2,Fundação,8.91,Aço,0.71
CCbjj-38319,Salvador,Argiloso,68,10.92,Estrutura,11.46,Aço,0.58
CCbjj-38320,São Paulo,Argiloso,201,10.92,Estrutura,9.83,Revestimento,0.72
CCbjj-38321,Belo Horizonte,Rochoso,113,9.48,Fundação,12.38,Tintas,0.61
CCbjj-38322,Fortaleza,Rochoso,238,6.01,Estrutura,8.18,Cimento,0.36
CCbjj-38323,Fortaleza,Rochoso,109,11.39,Acabamento,9.75,Areia,0.63
CCbjj-38324,Recife,Siltoso,275,9.13,Estrutura,10.6,Revestimento,0.87
CCbjj-38325,Rio de Janeiro,Rochoso,277,11.17,Fundação,11.37,Madeira,0.61
CCbjj-38326,Rio de Janeiro,Siltoso,82,9.33,Fundação,9.01,Cimento,0.69
CCbjj-38327,São Paulo,Siltoso,126,11.12,Fundação,8.56,Aço,0.88
CCbjj-38328,Belém,Argiloso,296,9.77,Acabamento,12.44,Madeira,0.67
CCbjj-38329,Recife,Siltoso,211,7.01,Estrutura,9.95,Cimento,0.49
CCbjj-38330,Porto Alegre,Argiloso,193,11.89,Fundação,10.89,Tintas,0.68
CCbjj-38331,Rio de Janeiro,Argiloso,290,9.37,Acabamento,8.34,Revestimento,0.87
CCbjj-38332,Porto Alegre,Rochoso,146,11.0,Acabamento,10.83,Areia,0.78
CCbjj-38333,Belo Horizonte,Siltoso,125,11.8,Estrutura,9.43,Revestimento,0.42
CCbjj-38334,Porto Alegre,Arenoso,128,6.94,Estrutura,9.7,Areia,0.73
CCbjj-38335,Belo Horizonte,Siltoso,186,8.21,Estrutura,11.39,Piso,0.37
CCbjj-38336,São Paulo,Arenoso,205,6.34,Estrutura,12.07,Brita,0.39
CCbjj-38337,Porto Alegre,Rochoso,293,11.76,Estrutura,12.21,Madeira,0.45
CCbjj-38338,Curitiba,Argiloso,58,10.36,Fundação,8.06,Madeira,0.65
CCbjj-38339,Curitiba,Rochoso,297,10.62,Estrutura,12.11,Areia,0.62
CCbjj-38340,Recife,Arenoso,252,6.46,Acabamento,11.37,Revestimento,0.41
CCbjj-38341,Belém,Arenoso,196,10.4,Acabamento,10.13,Piso,0.5
CCbjj-38342,Curitiba,Siltoso,264,10.92,Fundação,12.83,Cimento,0.8
CCbjj-38343,Curitiba,Rochoso,54,11.69,Estrutura,8.93,Aço,0.62
CCbjj-38344,Recife,Argiloso,256,11.23,Acabamento,12.0,Cimento,0.71
CCbjj-38345,São Paulo,Arenoso,99,11.3,Estrutura,8.72,Tintas,0.51
CCbjj-38346,Rio de Janeiro,Siltoso,79,10.93,Estrutura,11.58,Piso,0.84
CCbjj-38347,Porto Alegre,Siltoso,253,7.43,Acabamento,9.59,Tintas,0.5
CCbjj-38348,Curitiba,Argiloso,181,9.29,Acabamento,9.05,Tintas,0.53
CCbjj-38349,São Paulo,Arenoso,195,6.64,Acabamento,10.84,Areia,0.55
CCbjj-38350,Curitiba,Siltoso,240,11.76,Fundação,11.24,Tintas,0.68
CCbjj-38351,Recife,Rochoso,261,7.45,Acabamento,12.72,Brita,0.67
CCbjj-38352,Rio de Janeiro,Rochoso,107,9.78,Estrutura,8.78,Areia,0.83
CCbjj-38353,Belo Horizonte,Argiloso,194,6.1,Fundação,11.01,Tintas,0.76
CCbjj-38354,Fortaleza,Argiloso,154,7.22,Acabamento,9.56,Tintas,0.38
CCbjj-38355,Recife,Arenoso,164,10.97,Acabamento,9.67,Aço,0.69
CCbjj-38356,Fortaleza,Rochoso,197,6.61,Estrutura,9.82,Piso,0.33
CCbjj-38357,Rio de Janeiro,Siltoso,272,6.05,Acabamento,9.59,Cimento,0.85
CCbjj-38358,Recife,Siltoso,286,8.96,Acabamento,10.68,Aço,0.47
CCbjj-38359,São Paulo,Arenoso,208,10.44,Estrutura,12.06,Piso,0.67
CCbjj-38360,Belém,Argiloso,85,11.45,Acabamento,11.48,Tintas,0.83
CCbjj-38361,Manaus,Argiloso,165,9.8,Fundação,12.56,Areia,0.61
CCbjj-38362,Rio de Janeiro,Siltoso,287,10.31,Fundação,9.19,Aço,0.65
CCbjj-38363,Manaus,Arenoso,240,9.93,Acabamento,11.81,Revestimento,0.43
CCbjj-38364,Manaus,Argiloso,272,10.3,Acabamento,10.31,Revestimento,0.4
CCbjj-38365,São Paulo,Argiloso,136,8.0,Estrutura,12.03,Cimento,0.83
CCbjj-38366,Salvador,Arenoso,176,8.03,Acabamento,10.58,Aço,0.69
CCbjj-38367,Belo Horizonte,Arenoso,64,10.56,Acabamento,9.4,Madeira,0.65
CCbjj-38368,Curitiba,Argiloso,195,7.52,Acabamento,12.61,Piso,0.59
CCbjj-38369,Belém,Arenoso,103,8.03,Acabamento,11.03,Cimento,0.78
CCbjj-38370,São Paulo,Argiloso,210,10.45,Acabamento,8.12,Aço,0.34
CCbjj-38371,Manaus,Rochoso,213,7.33,Estrutura,10.6,Areia,0.75
CCbjj-38372,Curitiba,Argiloso,108,8.7,Acabamento,11.68,Tintas,0.43
CCbjj-38373,São Paulo,Argiloso,268,9.73,Fundação,8.07,Tintas,0.52
CCbjj-38374,Belém,Arenoso,109,7.21,Fundação,11.61,Cimento,0.33
CCbjj-38375,Recife,Rochoso,118,7.89,Fundação,12.73,Areia,0.58
CCbjj-38376,Curitiba,Rochoso,160,7.64,Acabamento,9.99,Madeira,0.32
CCbjj-38377,Recife,Rochoso,272,11.36,Estrutura,9.02,Madeira,0.45
CCbjj-38378,Salvador,Rochoso,298,10.43,Estrutura,12.65,Madeira,0.33
CCbjj-38379,Recife,Argiloso,294,6.39,Estrutura,11.02,Piso,0.81
CCbjj-38380,Curitiba,Argiloso,230,10.23,Fundação,10.9,Aço,0.35
CCbjj-38381,Belo Horizonte,Rochoso,213,6.27,Estrutura,8.84,Tintas,0.39
CCbjj-38382,Recife,Argiloso,176,8.79,Acabamento,12.32,Areia,0.43
CCbjj-38383,Porto Alegre,Argiloso,192,10.77,Fundação,8.73,Cimento,0.39
CCbjj-38384,Belém,Rochoso,99,11.51,Acabamento,12.98,Madeira,0.75
CCbjj-38385,Belém,Argiloso,73,9.0,Acabamento,11.62,Revestimento,0.86
CCbjj-38386,Curitiba,Rochoso,209,6.15,Acabamento,9.93,Cimento,0.44
CCbjj-38387,Recife,Siltoso,90,10.29,Acabamento,8.18,Brita,0.49
CCbjj-38388,Recife,Rochoso,74,8.67,Fundação,8.42,Aço,0.83
CCbjj-38389,Belo Horizonte,Arenoso,111,8.68,Estrutura,8.78,Revestimento,0.87
CCbjj-38390,Recife,Argiloso,77,8.9,Fundação,9.11,Brita,0.74
CCbjj-38391,Belo Horizonte,Arenoso,118,9.53,Fundação,11.94,Areia,0.5
CCbjj-38392,Porto Alegre,Argiloso,226,11.99,Acabamento,9.69,Revestimento,0.41
CCbjj-38393,Rio de Janeiro,Arenoso,71,6.71,Fundação,9.11,Piso,0.52
CCbjj-38394,Curitiba,Rochoso,133,11.6,Estrutura,8.82,Cimento,0.71
CCbjj-38395,Belo Horizonte,Rochoso,185,8.21,Fundação,9.12,Brita,0.79
CCbjj-38396,São Paulo,Siltoso,295,8.52,Estrutura,10.53,Brita,0.36
CCbjj-38397,Salvador,Argiloso,73,8.31,Acabamento,9.2,Madeira,0.74
CCbjj-38398,Belém,Arenoso,113,11.71,Estrutura,12.54,Tintas,0.7
CCbjj-38399,Rio de Janeiro,Siltoso,184,11.7,Estrutura,10.5,Tintas,0.64
CCbjj-38400,Belo Horizonte,Siltoso,193,7.63,Acabamento,11.51,Madeira,0.88
CCbjj-38401,Curitiba,Siltoso,260,7.97,Estrutura,9.59,Cimento,0.6
CCbjj-38402,Curitiba,Siltoso,116,6.77,Acabamento,9.72,Areia,0.49
CCbjj-38403,Recife,Rochoso,249,8.44,Fundação,12.03,Tintas,0.8
CCbjj-38404,São Paulo,Siltoso,152,11.33,Fundação,9.64,Piso,0.4
CCbjj-38405,São Paulo,Argiloso,74,6.37,Fundação,8.01,Madeira,0.79
CCbjj-38406,Porto Alegre,Siltoso,199,11.86,Fundação,9.37,Tintas,0.76
CCbjj-38407,Recife,Argiloso,220,9.43,Acabamento,11.77,Areia,0.46
CCbjj-38408,Salvador,Arenoso,207,7.09,Estrutura,10.77,Revestimento,0.35
CCbjj-38409,Rio de Janeiro,Argiloso,263,9.77,Acabamento,12.89,Brita,0.71
CCbjj-38410,Salvador,Siltoso,55,7.25,Fundação,8.86,Piso,0.79
CCbjj-38411,São Paulo,Rochoso,202,11.52,Acabamento,9.11,Tintas,0.67
CCbjj-38412,Belém,Argiloso,124,7.05,Estrutura,12.67,Piso,0.89
CCbjj-38413,Belém,Siltoso,77,10.72,Acabamento,12.06,Aço,0.6
CCbjj-38414,Belo Horizonte,Siltoso,145,11.93,Acabamento,11.02,Tintas,0.32
CCbjj-38415,Porto Alegre,Arenoso,58,9.53,Estrutura,12.97,Brita,0.43
CCbjj-38416,Salvador,Argiloso,128,8.21,Estrutura,9.27,Brita,0.61
CCbjj-38417,Salvador,Arenoso,141,11.87,Fundação,11.03,Brita,0.71
CCbjj-38418,Rio de Janeiro,Siltoso,253,11.73,Fundação,12.77,Cimento,0.74
CCbjj-38419,São Paulo,Rochoso,201,7.78,Fundação,11.56,Aço,0.65
CCbjj-38420,Rio de Janeiro,Rochoso,165,10.67,Estrutura,8.66,Madeira,0.74
CCbjj-38421,Rio de Janeiro,Arenoso,281,7.26,Estrutura,12.33,Madeira,0.56
CCbjj-38422,Belém,Arenoso,227,10.69,Estrutura,10.79,Cimento,0.36
CCbjj-38423,Manaus,Rochoso,72,11.92,Estrutura,8.28,Aço,0.61
CCbjj-38424,Fortaleza,Siltoso,167,6.3,Acabamento,9.14,Brita,0.34
CCbjj-38425,Rio de Janeiro,Rochoso,270,7.11,Estrutura,11.15,Brita,0.81
CCbjj-38426,Manaus,Rochoso,245,7.87,Estrutura,9.65,Revestimento,0.48
CCbjj-38427,Rio de Janeiro,Rochoso,281,10.14,Fundação,12.7,Areia,0.61
CCbjj-38428,Manaus,Siltoso,113,9.06,Estrutura,8.48,Revestimento,0.9
CCbjj-38429,Fortaleza,Siltoso,116,8.83,Acabamento,12.94,Aço,0.73
CCbjj-38430,Belém,Siltoso,277,8.41,Acabamento,12.58,Cimento,0.79
CCbjj-38431,Fortaleza,Siltoso,255,8.63,Fundação,12.36,Cimento,0.78
CCbjj-38432,Fortaleza,Argiloso,222,8.24,Fundação,9.5,Madeira,0.89
CCbjj-38433,Belo Horizonte,Siltoso,138,11.52,Estrutura,9.64,Piso,0.48
CCbjj-38434,Belém,Arenoso,103,10.28,Fundação,9.63,Cimento,0.6
CCbjj-38435,Belém,Argiloso,249,10.51,Acabamento,10.71,Areia,0.6
CCbjj-38436,Curitiba,Siltoso,57,11.21,Fundação,12.32,Areia,0.6
CCbjj-38437,Belém,Rochoso,206,9.15,Acabamento,11.86,Aço,0.88
CCbjj-38438,São Paulo,Argiloso,144,11.91,Acabamento,8.35,Brita,0.66
CCbjj-38439,Rio de Janeiro,Argiloso,180,7.34,Fundação,10.56,Revestimento,0.74
CCbjj-38440,Porto Alegre,Siltoso,190,8.5,Fundação,8.52,Aço,0.74
CCbjj-38441,São Paulo,Rochoso,229,7.76,Fundação,8.69,Piso,0.78
CCbjj-38442,Belo Horizonte,Argiloso,240,9.38,Acabamento,8.86,Piso,0.62
CCbjj-38443,Fortaleza,Siltoso,249,10.02,Estrutura,11.76,Revestimento,0.43
CCbjj-38444,Manaus,Argiloso,108,6.63,Estrutura,8.62,Madeira,0.63
CCbjj-38445,Belo Horizonte,Argiloso,248,10.81,Acabamento,11.45,Revestimento,0.73
CCbjj-38446,Manaus,Rochoso,215,6.14,Acabamento,12.62,Tintas,0.36
CCbjj-38447,Belo Horizonte,Rochoso,55,10.6,Fundação,12.56,Piso,0.55
CCbjj-38448,Porto Alegre,Siltoso,60,10.65,Estrutura,9.65,Revestimento,0.5
CCbjj-38449,Porto Alegre,Argiloso,124,6.28,Estrutura,10.89,Revestimento,0.52
CCbjj-38450,Belém,Siltoso,168,9.55,Fundação,12.23,Cimento,0.33
CCbjj-38451,Fortaleza,Rochoso,79,11.45,Fundação,12.42,Tintas,0.38
CCbjj-38452,São Paulo,Siltoso,219,10.2,Estrutura,11.83,Revestimento,0.61
CCbjj-38453,Recife,Siltoso,122,11.08,Fundação,9.94,Cimento,0.85
CCbjj-38454,São Paulo,Arenoso,231,11.69,Acabamento,10.52,Madeira,0.52
CCbjj-38455,Fortaleza,Argiloso,133,10.61,Fundação,10.61,Areia,0.5
CCbjj-38456,São Paulo,Arenoso,133,6.68,Acabamento,9.88,Areia,0.39
CCbjj-38457,Recife,Rochoso,260,10.89,Acabamento,10.95,Cimento,0.88
CCbjj-38458,Belém,Arenoso,220,6.24,Fundação,12.5,Tintas,0.47
CCbjj-38459,Salvador,Siltoso,82,11.29,Acabamento,12.73,Cimento,0.39
CCbjj-38460,São Paulo,Siltoso,218,11.63,Fundação,9.54,Cimento,0.64
CCbjj-38461,Porto Alegre,Argiloso,174,6.61,Acabamento,11.8,Cimento,0.49
CCbjj-38462,Fortaleza,Arenoso,253,11.53,Acabamento,8.75,Brita,0.67
CCbjj-38463,São Paulo,Rochoso,92,11.88,Estrutura,8.38,Cimento,0.43
CCbjj-38464,Recife,Siltoso,290,11.27,Estrutura,8.97,Areia,0.33
CCbjj-38465,Rio de Janeiro,Argiloso,51,6.27,Acabamento,9.61,Areia,0.82
CCbjj-38466,Salvador,Argiloso,140,6.38,Acabamento,8.84,Cimento,0.8
CCbjj-38467,Porto Alegre,Arenoso,224,6.8,Acabamento,12.07,Tintas,0.68
CCbjj-38468,Rio de Janeiro,Arenoso,189,7.83,Fundação,8.76,Tintas,0.83
CCbjj-38469,Belém,Siltoso,148,10.29,Fundação,8.54,Piso,0.47
CCbjj-38470,Porto Alegre,Arenoso,63,11.11,Acabamento,8.29,Tintas,0.75
CCbjj-38471,Curitiba,Siltoso,95,8.59,Fundação,8.46,Tintas,0.68
CCbjj-38472,Rio de Janeiro,Arenoso,205,9.21,Acabamento,12.36,Tintas,0.45
CCbjj-38473,Curitiba,Arenoso,215,8.63,Estrutura,11.21,Tintas,0.52
CCbjj-38474,Recife,Arenoso,138,10.0,Acabamento,9.43,Piso,0.79
CCbjj-38475,Belém,Siltoso,214,9.73,Estrutura,11.13,Piso,0.67
CCbjj-38476,Curitiba,Arenoso,53,9.89,Fundação,11.99,Tintas,0.32
CCbjj-38477,Curitiba,Siltoso,111,7.57,Fundação,10.7,Aço,0.43
